(-0.776301,0.286794)
(-0.638543,0.47251)
(0.769917,-0.758091)
(1.04561,0.521901)
(-0.73728,-0.541281)
(-0.575784,0.492954)
(-0.529956,-0.0654077)
(1.0109,0.0706739)
(0.243936,-0.447243)
(-0.383777,0.275342)
(0.677781,0.242188)
(-1.24846,-0.204532)
(-0.301878,-0.27438)
(1.28838,0.409905)
(0.00941877,-0.228117)
(-0.548384,0.0936984)
(0.508052,-0.0582908)
(-0.951579,0.433689)
(0.092932,-0.826004)
(1.00099,0.558365)
(-0.490368,-0.616747)
(-0.0334342,0.920984)
(0.254643,0.125403)
(-0.982943,-0.957635)
(0.684811,0.091029)
(0.80504,-0.125843)
(-1.35013,1.36003)
(0.86036,-1.18526)
(-0.589127,0.38797)
(0.402371,-0.350453)
(0.0708276,-0.0022965)
(-0.502307,0.644019)
(0.644006,-0.80309)
(-0.408773,0.814557)
(-0.0483751,-0.851654)
(0.263579,0.679053)
(-0.15313,-0.0576022)
(-0.116346,-0.413001)
(0.393886,-0.247388)
(-0.228729,0.705093)
(-0.0892334,0.217013)
(-0.128187,-0.615624)
(-0.0701126,-0.00725321)
(0.905797,0.175547)
(-0.396447,-0.21783)
(-0.826699,0.263403)
(0.185076,0.0813602)
(0.991656,0.162001)
(-0.402843,-0.626387)
(-0.377893,0.311877)
(-0.313956,0.00277465)
(1.01497,-0.22789)
(-0.335927,0.295343)
(-0.364016,0.57076)
(-0.304512,-0.790106)
(0.840418,-0.421484)
(-0.197533,0.790112)
(-0.165755,-0.169072)
(0.18246,-0.103996)
(-0.419618,0.391363)
(-0.176026,-0.332375)
(0.757117,-0.320137)
(-0.110509,0.308758)
(-0.0775989,-0.00159743)
(-0.236498,0.461805)
(-0.44507,-1.02136)
(1.18504,1.01039)
(-1.23265,-0.341817)
(0.535764,-0.731125)
(0.729559,1.12913)
(-0.290333,-0.275212)
(-1.18397,-1.01914)
(0.320012,1.40987)
(0.658911,-0.552558)
(0.55259,-0.3567)
(-0.783761,0.823083)
(-0.143206,-1.02747)
(0.16357,0.148495)
(-0.258695,0.782272)
(0.179813,0.143666)
(0.196131,-0.93237)
(0.496757,0.0561643)
(-0.479148,0.339645)
(-0.31543,0.0692948)
(-0.633539,-0.173209)
(0.952014,0.248693)
(0.439906,-0.0522458)
(-0.253545,0.106212)
(-0.124947,-0.80778)
(-0.841002,-0.229588)
(0.622847,2.37727)
(-0.49351,-1.83859)
(1.31311,-0.336976)
(-0.121236,1.2321)
(-0.987708,-1.00102)
(-0.283293,-0.138743)
(0.284625,1.12829)
(0.909379,-0.313051)
(-0.260745,-0.591264)
(-0.486067,0.142171)
(0.139314,0.2176)
(-0.103193,-0.287039)
(0.0949198,0.63967)
(-0.0483918,-0.810826)
(0.190562,0.644032)
(0.246852,0.0882144)
(-0.358188,-0.871566)
(-0.512445,0.311697)
(0.75,0.4375)
(-0.238773,0.297247)
(0.149854,-0.801944)
(-0.349533,-0.0697608)
(0.535988,0.431786)
(-0.411759,0.338637)
(-0.15325,-0.562759)
(0.256129,-0.148334)
(0.0866572,0.383016)
(-0.115661,0.0630918)
(0.282002,-0.0795493)
(-0.386085,-0.119806)
(-0.263903,-0.196983)
(0.49402,0.488025)
(0.163968,-0.238415)
(-0.256925,-0.482167)
(-0.266088,1.06088)
(0.342925,-0.446966)
(0.102144,-0.603673)
(-0.63384,0.780416)
(0.574798,-0.908835)
(0.0400504,0.737569)
(-0.0604006,0.674705)
(-0.253047,-0.99484)
(-0.0617421,-0.440164)
(0.233455,0.506596)
(-0.0986163,0.521295)
(0.3069,-0.169223)
(0.0901548,-0.659069)
(-0.860555,0.671976)
(0.2989,-0.33338)
(0.668399,0.154928)
(-0.754685,-0.484611)
(0.601053,0.574628)
(-0.0017843,0.188581)
(-0.631388,-0.281993)
(-0.0156754,-0.393538)
(0.260791,-0.00123558)
(0.937408,0.783347)
(-1.17016,-0.661457)
(0.484573,0.671146)
(-0.460143,-0.963976)
(-0.185544,0.406218)
(1.1513,0.446185)
(-0.455949,-0.472453)
(-0.185713,0.0777745)
(-0.761441,0.0635488)
(1.04773,-0.273085)
(-0.0346375,0.703002)
(-0.159759,-0.692613)
(-0.5861,0.168541)
(0.619463,0.176119)
(-0.12115,-0.0348171)
(0.348277,-0.498718)
(-0.576875,0.857891)
(-0.0439554,-0.481142)
(-0.0762747,0.121374)
(0.975663,-0.35377)
(-0.239912,0.309526)
(-1.01293,0.110771)
(0.193088,-0.114888)
(0.710225,-0.239568)
(0.0396125,0.612074)
(-0.329398,-0.632812)
(-0.118718,0.0991117)
(-0.19402,0.130288)
(0.372781,0.143854)
(0.12876,0.184391)
(-0.0834689,-0.886439)
(-0.345321,0.754675)
(0.299597,-0.0198294)
(0.0442737,-0.288823)
(-0.383371,0.0148091)
(0.307203,0.112198)
(0.0575403,0.264028)
(0.293128,-0.679827)
(-0.71271,0.888091)
(0.0678364,-0.74397)
(0.279466,0.149276)
(0.16021,-0.030402)
(0.141335,0.692767)
(-0.482252,-0.973997)
(-0.126608,0.631133)
(0.386368,0.0223083)
(-0.415754,-0.850099)
(0.856394,0.783809)
(-0.544597,0.0133182)
(0.0289631,-0.121268)
(-0.273543,-0.0321483)
(-0.0486626,0.18338)
(0.343302,-0.626733)
(0.543896,0.123737)
(-0.436132,0.39576)
(-0.719121,0.518481)
(0.411048,-0.149034)
(0.207833,-1.19249)
(0.231454,-0.165437)
(0.0374196,1.45856)
(-0.959369,-0.0511255)
(0.956597,-0.274974)
(-0.47778,-0.373733)
(0.294169,-0.52743)
(-0.444933,0.419504)
(0.728109,0.598805)
(-0.312639,0.260787)
(-0.72045,-0.474558)
(0.860804,-1.11577)
(0.107351,1.25333)
(-0.50385,-0.259262)
(-0.368804,-0.266252)
(0.998626,1.02069)
(-0.416724,-0.937378)
(-0.276347,-0.251108)
(0.417817,0.0311711)
(-0.348764,1.04809)
(-0.131898,-0.681726)
