(0.0572731,-0.398415)
(0.022483,0.657534)
(0.112139,0.834841)
(-0.0517401,-1.51304)
(-0.281584,0.509809)
(0.141234,0.403062)
(0.0803824,-0.141196)
(-0.324916,-0.254468)
(0.639669,-0.316383)
(0.203101,0.380345)
(-1.09279,0.876323)
(0.204074,-1.09204)
(0.438478,0.0540381)
(0.0285811,0.0817138)
(0.291041,0.0111634)
(-0.500229,0.263074)
(-0.0256791,0.132986)
(-0.926712,0.138359)
(2.22391,-1.24796)
(-0.955201,0.710706)
(-0.885916,0.312567)
(0.497174,0.129718)
(0.234869,-0.250873)
(0.363325,-0.311888)
(-0.150606,0.533041)
(-1.09649,-1.00763)
(0.654651,0.817752)
(0.523492,0.405286)
(-0.233049,-0.420589)
(0.312061,-0.138152)
(-1.02478,-0.264896)
(0.517562,0.0995801)
(-0.737792,0.132443)
(2.04356,0.879729)
(-1.11797,-0.915674)
(-0.604916,-0.159824)
(0.203188,0.0615112)
(0.361051,0.184308)
(-0.0778458,0.237886)
(0.210936,0.00868988)
(-0.236253,-0.05984)
(0.0298573,-0.641694)
(-0.147198,0.302929)
(-0.0808058,0.4375)
(0.467854,0.119504)
(-0.202749,-0.372871)
(-0.119177,-0.522838)
(-0.342383,0.262757)
(1.10255,1.04648)
(-0.746187,-0.73065)
(-0.512385,-0.577198)
(0.697495,0.639403)
(0.0135369,-0.211267)
(-0.164514,0.327493)
(0.0613305,-0.472488)
(0.281718,0.682699)
(-0.780417,-0.583803)
(0.245823,-0.240366)
(0.248815,0.369432)
(0.417831,0.313219)
(-0.377559,-0.254513)
(-0.273797,0.0373281)
(-0.474349,-0.425956)
(1.5012,0.56311)
(-0.863677,-0.445592)
(-0.559993,0.184826)
(0.595104,0.260467)
(0.613239,0.0632966)
(-0.461785,-0.467616)
(-0.357439,-0.218278)
(-0.919762,0.283201)
(1.71323,0.712401)
(0.13851,-0.58965)
(-1.04683,-0.216134)
(0.446954,0.0218256)
(-0.450733,0.289215)
(-0.0542639,0.0154903)
(0.146223,0.178201)
(1.42884,-1.03041)
(-1.16802,0.905697)
(-0.927529,0.517244)
(0.927571,-1.06047)
(0.0380966,0.226641)
(0.256778,-0.118513)
(-0.490265,0.579296)
(0.180301,-0.193283)
(0.0492381,0.0623109)
(-0.108005,-0.498329)
(-0.103059,0.15515)
(0.0304799,0.0719658)
(0.368809,0.506567)
(-0.224317,-0.302304)
(-0.0303791,-0.0611752)
(-0.280813,-0.969633)
(0.495822,1.14153)
(-0.0781186,0.860702)
(-0.417116,-1.7227)
(0.208004,0.478329)
(0.151417,-0.14286)
(-0.0521637,0.694183)
(0.506068,-0.318949)
(-0.733964,0.061299)
(-0.825647,-0.311084)
(1.65697,0.111897)
(-0.617547,-0.277005)
(0.488617,0.654442)
(-0.642226,-0.23253)
(0.0441942,0.301777)
(-0.863297,-0.893489)
(1.30261,0.412152)
(0.681941,0.248235)
(-1.35334,-0.219615)
(-0.00405176,0.0441233)
(0.289979,0.343856)
(-0.0434674,-0.317501)
(-0.0256091,0.0936503)
(0.39668,-0.792216)
(0.315559,0.406884)
(-1.37241,1.36817)
(0.699685,-1.06712)
(0.155332,-0.196535)
(0.236394,-0.219893)
(-0.537712,0.277759)
(0.129032,0.360268)
(0.190395,-0.079428)
(0.171629,-0.233534)
(-0.681064,0.414587)
(0.473913,-0.453022)
(-0.116565,-0.19363)
(0.275861,-0.0121889)
(-0.458815,0.255592)
(0.369673,0.919464)
(0.0599083,-0.0607057)
(-0.415183,-2.3834)
(0.0232237,1.62301)
(0.136777,0.0548969)
(0.323029,0.426033)
(-0.137733,-0.448486)
(0.0295483,-0.0147061)
